SeniorCitizen,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_Yes,PhoneService_No,PaperlessBilling_Yes,PaperlessBilling_No
0.0,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.6091954022988507,0.6540487311047812,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.7777777777777777,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.42578710644677664,0.7652935931306427,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.6944444444444444,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01149425287356326,0.5316246625524716,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9305555555555555,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.3333333333333333,0.5047476261869066,0.840820168537499,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3472222222222222,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.55872063968016,0.6409763211031898,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.75,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.41279360319840086,0.7605375585364224,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.41666666666666663,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.6666666666666666,0.5167416291854074,0.6650966149974649,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.01499250374812594,0.15655618861310533,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.4861111111111111,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5182408795602199,0.6978350087942574,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7777777777777777,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.8105947026486757,0.8809493834155333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.8333333333333333,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.8500749625187407,0.9007091390786293,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0049975012493753135,0.48760483719287834,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013993003498250917,0.553010952450505,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5282358820589705,0.24039055182694857,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.2658670664667666,0.20662393235168852,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9166666666666666,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7296351824087958,0.9051547003917809,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.986111111111111,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.5862068965517242,0.8824973170295487,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9166666666666666,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.8585707146426786,0.9348424382447754,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5138888888888888,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.3333333333333333,0.17091454272863568,0.5859099836522973,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.7083333333333333,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.7906046976511745,0.8528254427857371,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.32933533233383316,0.44700991676723717,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.40277777777777773,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.1694152923538231,0.5447472827728534,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.8194444444444444,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.22338830584707645,0.7005944934027657,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.6805555555555555,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8190904547726139,0.8530423899486557,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.010994502748625706,0.598183207446235,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.6944444444444444,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5077461269365318,0.7698813401606116,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.027777777777777776,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6681659170414793,0.32677050171788585,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.6944444444444444,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.06196901549225389,0.5696583561336617,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7776111944027987,0.7710203782874697,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5972222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.41679160419790107,0.7154835784835059,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.01499250374812594,0.15655618861310533,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7222222222222222,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07046476761619194,0.5896130465938426,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.9166666666666666,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35932033983008504,0.7832085441387991,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5762118940529736,0.24553805733798323,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.318840579710145,0.5822511678374761,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00849575212393805,0.6040772556181797,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.31984007996002006,0.21455434901871723,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.30484757621189407,0.7800801175068856,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.6527777777777778,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.8200899550224889,0.8406961269419401,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2638888888888889,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.31384307846076964,0.5261678801238935,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.027777777777777776,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.7201399300349826,0.3197016013641116,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8055555555555555,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.423288355822089,0.7737167895354707,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.4722222222222222,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.06896551724137936,0.5272992885824069,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01899050474762623,0.5550250629456642,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9444444444444444,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.5972013993003499,0.8726941344085278,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5277777777777778,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.7296351824087958,0.7737356693922809,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.6388888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.012493753123438284,0.5178683660521906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.41666666666666663,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.7566216891554224,0.7303640431596018,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.7916666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.8920539730134933,0.9007049157472307,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.7171414292853574,0.924998304332921,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.7916666666666666,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.8575712143928036,0.8986504123434231,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.7641179410294854,0.6391456072872256,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.041666666666666664,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.6666666666666666,0.6126936531734134,0.3533310751480217,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.8333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05447276361819092,0.609087469202134,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.6388888888888888,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.7691154422788608,0.8404428315853326,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.75,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5582208895552224,0.8155308332333342,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2777777777777778,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.3333333333333333,0.7196401799100451,0.6392900845485828,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008995502248875603,0.3320666705242325,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.8888888888888888,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.8565717141429288,0.929954815251366,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2222222222222222,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5667166416791606,0.568846607898138,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6451774112943529,0.6210748069324199,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.25,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.16291854072963521,0.4541176421565094,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.057471264367816105,0.6317218807541991,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.9680159920039981,0.9878825217725885,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.40277777777777773,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.012993503248375837,0.46510912453554115,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.41666666666666663,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.010994502748625706,0.4598134541462802,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.4583333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00749625187406297,0.4653279901321713,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.8333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01149425287356326,0.5601580644750974,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9166666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.841079460269865,0.9408132864192762,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9722222222222222,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,0.46226886556721647,0.8332184632519184,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.861111111111111,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.8530734632683659,0.9259673554900676,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018490754622688677,0.5910361996580928,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.013493253373313363,0.1561463063723496,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.40277777777777773,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006996501749125444,0.45442314028200437,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.16641679160419795,0.5860453366344597,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.027777777777777776,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6326836581709147,0.3252429595439726,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9444444444444444,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.6566716641679162,0.8911496672281726,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.2361111111111111,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.43378310844577717,0.5555644563055083,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.6666666666666666,0.5717141429285358,0.2450656731652487,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.15277777777777776,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.2593703148425788,0.43320266327969764,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7151424287856073,0.9171797204685922,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1111111111111111,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.00749625187406297,0.3105125627578845,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.7638888888888888,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.6666666666666666,0.39880059970015,0.7466966291272004,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5277777777777778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.008995502248875603,0.4905339344371636,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.861111111111111,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8885557221389306,0.9383941780997748,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4577711144427786,0.3212070438954948,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.05447276361819092,0.6387840466925105,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4877561219390305,0.6135019683509568,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.125,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.06246876561719142,0.32828136733733526,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.18055555555555555,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.5407296351824088,0.5294606070474063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.8472222222222222,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8680659670164919,0.9136186206130135,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.8055555555555555,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.00849575212393805,0.5573504784408024,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.75,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.26486756621689156,0.7012332564764592,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.9027777777777777,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.34782608695652184,0.7761705158632051,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.7777777777777777,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.8180909545227386,0.8809269942042444,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.71864067966017,0.25954535463220485,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.6527777777777778,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5672163918040981,0.7778634276117514,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3055555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38030984507746135,0.5843509141758921,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.09722222222222221,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.4037981009495253,0.4022852367719568,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1388888888888889,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.79960019990005,0.5365411603691009,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.736111111111111,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05347326336831587,0.5839676147823922,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.01049475262368818,0.15532002430619524,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9027777777777777,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.8140929535232386,0.9280418821053815,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2222222222222222,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.551224387806097,0.5816542537303347,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.4861111111111111,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.36881559220389815,0.6624460364997122,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.2777777777777778,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.012993503248375837,0.4171516791371831,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.15277777777777776,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.5937031484257871,0.5182996947636516,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.3643178410794603,0.3104819737136422,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07296351824087957,0.6387375221807129,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9583333333333333,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8645677161419292,0.9558967416052754,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.711144427786107,0.35649631153897976,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.027777777777777776,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.6096951524237882,0.31401400615359026,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9027777777777777,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.8630684657671166,0.9384794384824681,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.26686656671664166,0.20677685026307796,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2777777777777778,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6041979010494753,0.6108329251478688,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.041666666666666664,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.3663168415792105,0.314133122637342,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.08333333333333333,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.7056471764117942,0.46003862267861634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9444444444444444,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.694152923538231,0.9081659059314373,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.38888888888888884,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.7226386806596703,0.7143704295063088,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9305555555555555,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.41779110444777623,0.7973792996786322,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9583333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01499250374812594,0.5934700216534328,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6206896551724138,0.8903581581851678,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
